Unique.ID,Radar Stations,X,Y,X.Lon,Y.Lat,X.75.N,Y.75.N,X.75.S,Y.75.S,X.75.E,Y.75.E,X.75.W,Y.75.W,X.150.N,Y.150.N,X.150.S,Y.150.S,X.150.E,Y.150.E,X.150.W,Y.150.W
101,KABX,-1018042.097,1341481.279,-107.213839296506,34.5936651149916,-1018042.097,1416481.279,-1018042.097,1266481.279,-943042.097,1341481.279,-1093042.097,1341481.279,-1018042.097,1491481.279,-1018042.097,1191481.279,-868042.097,1341481.279,-1168042.097,1341481.279
102,KABX,-1015079.29,1353332.507,-107.196814459776,34.7020077331619,-1015079.29,1428332.507,-1015079.29,1278332.507,-940079.29,1353332.507,-1090079.29,1353332.507,-1015079.29,1503332.507,-1015079.29,1203332.507,-865079.29,1353332.507,-1165079.29,1353332.507
103,KABX,-958785.957,1427402.682,-106.672558148915,35.4173756441901,-958785.957,1502402.682,-958785.957,1352402.682,-883785.957,1427402.682,-1033785.957,1427402.682,-958785.957,1577402.682,-958785.957,1277402.682,-808785.957,1427402.682,-1108785.957,1427402.682
104,KABX,-997302.448,1350369.7,-106.99872407624,34.6942169311255,-997302.448,1425369.7,-997302.448,1275369.7,-922302.448,1350369.7,-1072302.448,1350369.7,-997302.448,1500369.7,-997302.448,1200369.7,-847302.448,1350369.7,-1147302.448,1350369.7
105,KABX,-1003228.062,1362220.928,-107.078654482624,34.7933144165257,-1003228.062,1437220.928,-1003228.062,1287220.928,-928228.062,1362220.928,-1078228.062,1362220.928,-1003228.062,1512220.928,-1003228.062,1212220.928,-853228.062,1362220.928,-1153228.062,1362220.928
106,KABX,-997302.448,1326667.244,-106.968687292984,34.4836928300126,-997302.448,1401667.244,-997302.448,1251667.244,-922302.448,1326667.244,-1072302.448,1326667.244,-997302.448,1476667.244,-997302.448,1176667.244,-847302.448,1326667.244,-1147302.448,1326667.244
107,KABX,-967674.378,1412588.647,-106.752081048737,35.2769232556213,-967674.378,1487588.647,-967674.378,1337588.647,-892674.378,1412588.647,-1042674.378,1412588.647,-967674.378,1562588.647,-967674.378,1262588.647,-817674.378,1412588.647,-1117674.378,1412588.647
108,KABX,-973599.992,1391848.998,-106.791302890427,35.0867915398715,-973599.992,1466848.998,-973599.992,1316848.998,-898599.992,1391848.998,-1048599.992,1391848.998,-973599.992,1541848.998,-973599.992,1241848.998,-823599.992,1391848.998,-1123599.992,1391848.998
109,KABX,-964711.571,1418514.261,-106.726839968186,35.3325166408052,-964711.571,1493514.261,-964711.571,1343514.261,-889711.571,1418514.261,-1039711.571,1418514.261,-964711.571,1568514.261,-964711.571,1268514.261,-814711.571,1418514.261,-1114711.571,1418514.261
110,KABX,-970637.185,1388886.191,-106.755042930198,35.063478040636,-970637.185,1463886.191,-970637.185,1313886.191,-895637.185,1388886.191,-1045637.185,1388886.191,-970637.185,1538886.191,-970637.185,1238886.191,-820637.185,1388886.191,-1120637.185,1388886.191
111,KABX,-997302.448,1347406.893,-106.994960525143,34.6679045280994,-997302.448,1422406.893,-997302.448,1272406.893,-922302.448,1347406.893,-1072302.448,1347406.893,-997302.448,1497406.893,-997302.448,1197406.893,-847302.448,1347406.893,-1147302.448,1347406.893
112,KABX,-958785.957,1397774.612,-106.635802433876,35.1543036036196,-958785.957,1472774.612,-958785.957,1322774.612,-883785.957,1397774.612,-1033785.957,1397774.612,-958785.957,1547774.612,-958785.957,1247774.612,-808785.957,1397774.612,-1108785.957,1397774.612
113,KABX,-967674.378,1371109.349,-106.700406743528,34.9085857711669,-967674.378,1446109.349,-967674.378,1296109.349,-892674.378,1371109.349,-1042674.378,1371109.349,-967674.378,1521109.349,-967674.378,1221109.349,-817674.378,1371109.349,-1117674.378,1371109.349
114,KABX,-911381.045,1430365.489,-106.152495743332,35.4899965493359,-911381.045,1505365.489,-911381.045,1355365.489,-836381.045,1430365.489,-986381.045,1430365.489,-911381.045,1580365.489,-911381.045,1280365.489,-761381.045,1430365.489,-1061381.045,1430365.489
115,KABX,-1003228.062,1356295.314,-107.071065774202,34.7406995312285,-1003228.062,1431295.314,-1003228.062,1281295.314,-928228.062,1356295.314,-1078228.062,1356295.314,-1003228.062,1506295.314,-1003228.062,1206295.314,-853228.062,1356295.314,-1153228.062,1356295.314
116,KABX,-1006190.869,1362220.928,-107.111075858601,34.7902292218962,-1006190.869,1437220.928,-1006190.869,1287220.928,-931190.869,1362220.928,-1081190.869,1362220.928,-1006190.869,1512220.928,-1006190.869,1212220.928,-856190.869,1362220.928,-1156190.869,1362220.928
117,KABX,-911381.045,1433328.296,-106.15600949081,35.5163138068788,-911381.045,1508328.296,-911381.045,1358328.296,-836381.045,1433328.296,-986381.045,1433328.296,-911381.045,1583328.296,-911381.045,1283328.296,-761381.045,1433328.296,-1061381.045,1433328.296
118,KABX,-955823.15,1418514.261,-106.628833565172,35.3414210257379,-955823.15,1493514.261,-955823.15,1343514.261,-880823.15,1418514.261,-1030823.15,1418514.261,-955823.15,1568514.261,-955823.15,1268514.261,-805823.15,1418514.261,-1105823.15,1418514.261
119,KABX,-943971.922,1412588.647,-106.490877772141,35.3005445490288,-943971.922,1487588.647,-943971.922,1337588.647,-868971.922,1412588.647,-1018971.922,1412588.647,-943971.922,1562588.647,-943971.922,1262588.647,-793971.922,1412588.647,-1093971.922,1412588.647
120,KABX,-955823.15,1439253.91,-106.654582219341,35.5255493991142,-955823.15,1514253.91,-955823.15,1364253.91,-880823.15,1439253.91,-1030823.15,1439253.91,-955823.15,1589253.91,-955823.15,1289253.91,-805823.15,1439253.91,-1105823.15,1439253.91
121,KABX,-985451.22,1338518.472,-106.854301878901,34.6011106544089,-985451.22,1413518.472,-985451.22,1263518.472,-910451.22,1338518.472,-1060451.22,1338518.472,-985451.22,1488518.472,-985451.22,1188518.472,-835451.22,1338518.472,-1135451.22,1338518.472
122,KABX,-911381.045,1421477.068,-106.141969018523,35.4110405036698,-911381.045,1496477.068,-911381.045,1346477.068,-836381.045,1421477.068,-986381.045,1421477.068,-911381.045,1571477.068,-911381.045,1271477.068,-761381.045,1421477.068,-1061381.045,1421477.068
123,KABX,-955823.15,1433328.296,-106.647212793113,35.4729449258877,-955823.15,1508328.296,-955823.15,1358328.296,-880823.15,1433328.296,-1030823.15,1433328.296,-955823.15,1583328.296,-955823.15,1283328.296,-805823.15,1433328.296,-1105823.15,1433328.296
124,KABX,-973599.992,1382960.577,-106.780175254948,35.0078642739378,-973599.992,1457960.577,-973599.992,1307960.577,-898599.992,1382960.577,-1048599.992,1382960.577,-973599.992,1532960.577,-973599.992,1232960.577,-823599.992,1382960.577,-1123599.992,1382960.577
125,KABX,-955823.15,1338518.472,-106.530667616601,34.6308542156072,-955823.15,1413518.472,-955823.15,1263518.472,-880823.15,1338518.472,-1030823.15,1338518.472,-955823.15,1488518.472,-955823.15,1188518.472,-805823.15,1338518.472,-1105823.15,1338518.472
126,KABX,-952860.343,1379997.77,-106.548811700419,35.0023079197891,-952860.343,1454997.77,-952860.343,1304997.77,-877860.343,1379997.77,-1027860.343,1379997.77,-952860.343,1529997.77,-952860.343,1229997.77,-802860.343,1379997.77,-1102860.343,1379997.77
127,KABX,-908418.238,1424439.875,-106.112742422691,35.440175835787,-908418.238,1499439.875,-908418.238,1349439.875,-833418.238,1424439.875,-983418.238,1424439.875,-908418.238,1574439.875,-908418.238,1274439.875,-758418.238,1424439.875,-1058418.238,1424439.875
128,KABX,-970637.185,1368146.542,-106.729208522576,34.8792907135909,-970637.185,1443146.542,-970637.185,1293146.542,-895637.185,1368146.542,-1045637.185,1368146.542,-970637.185,1518146.542,-970637.185,1218146.542,-820637.185,1368146.542,-1120637.185,1368146.542
129,KABX,-932120.694,1454067.945,-106.410519373621,35.6804851951312,-932120.694,1529067.945,-932120.694,1379067.945,-857120.694,1454067.945,-1007120.694,1454067.945,-932120.694,1604067.945,-932120.694,1304067.945,-782120.694,1454067.945,-1082120.694,1454067.945
130,KABX,-988414.027,1359258.121,-106.912767801725,34.7822937926871,-988414.027,1434258.121,-988414.027,1284258.121,-913414.027,1359258.121,-1063414.027,1359258.121,-988414.027,1509258.121,-988414.027,1209258.121,-838414.027,1359258.121,-1138414.027,1359258.121
131,KAKQ,1681075.08,1688129.698,-76.8761879449261,36.7113259043092,1681075.08,1763129.698,1681075.08,1613129.698,1756075.08,1688129.698,1606075.08,1688129.698,1681075.08,1838129.698,1681075.08,1538129.698,1831075.08,1688129.698,1531075.08,1688129.698
132,KAKQ,1633670.168,1723683.382,-77.3230762651263,37.105982274461,1633670.168,1798683.382,1633670.168,1648683.382,1708670.168,1723683.382,1558670.168,1723683.382,1633670.168,1873683.382,1633670.168,1573683.382,1783670.168,1723683.382,1483670.168,1723683.382
133,KAKQ,1645521.396,1699980.926,-77.2438644747147,36.8778377597295,1645521.396,1774980.926,1645521.396,1624980.926,1720521.396,1699980.926,1570521.396,1699980.926,1645521.396,1849980.926,1645521.396,1549980.926,1795521.396,1699980.926,1495521.396,1699980.926
134,KAKQ,1630707.361,1702943.733,-77.4018985356559,36.9295897975208,1630707.361,1777943.733,1630707.361,1627943.733,1705707.361,1702943.733,1555707.361,1702943.733,1630707.361,1852943.733,1630707.361,1552943.733,1780707.361,1702943.733,1480707.361,1702943.733
135,KAKQ,1716628.764,1768125.487,-76.2969918991454,37.3460455920795,1716628.764,1843125.487,1716628.764,1693125.487,1791628.764,1768125.487,1641628.764,1768125.487,1716628.764,1918125.487,1716628.764,1618125.487,1866628.764,1768125.487,1566628.764,1768125.487
136,KAKQ,1701814.729,1679241.277,-76.6669673112282,36.596402260996,1701814.729,1754241.277,1701814.729,1604241.277,1776814.729,1679241.277,1626814.729,1679241.277,1701814.729,1829241.277,1701814.729,1529241.277,1851814.729,1679241.277,1551814.729,1679241.277
137,KAKQ,1612930.519,1741460.224,-77.5151868620391,37.2975553218293,1612930.519,1816460.224,1612930.519,1666460.224,1687930.519,1741460.224,1537930.519,1741460.224,1612930.519,1891460.224,1612930.519,1591460.224,1762930.519,1741460.224,1462930.519,1741460.224
138,KAKQ,1615893.326,1676278.47,-77.6247116287406,36.7216392369133,1615893.326,1751278.47,1615893.326,1601278.47,1690893.326,1676278.47,1540893.326,1676278.47,1615893.326,1826278.47,1615893.326,1526278.47,1765893.326,1676278.47,1465893.326,1676278.47
139,KAKQ,1698851.922,1735534.61,-76.5707552538173,37.0937827437897,1698851.922,1810534.61,1698851.922,1660534.61,1773851.922,1735534.61,1623851.922,1735534.61,1698851.922,1885534.61,1698851.922,1585534.61,1848851.922,1735534.61,1548851.922,1735534.61
140,KAKQ,1701814.729,1744423.031,-76.517260197572,37.1660725780874,1701814.729,1819423.031,1701814.729,1669423.031,1776814.729,1744423.031,1626814.729,1744423.031,1701814.729,1894423.031,1701814.729,1594423.031,1851814.729,1744423.031,1551814.729,1744423.031
141,KAKQ,1675149.466,1643687.593,-77.0413319323322,36.3330612127457,1675149.466,1718687.593,1675149.466,1568687.593,1750149.466,1643687.593,1600149.466,1643687.593,1675149.466,1793687.593,1675149.466,1493687.593,1825149.466,1643687.593,1525149.466,1643687.593
142,KAKQ,1660335.431,1664427.242,-77.1586928627809,36.5406898202558,1660335.431,1739427.242,1660335.431,1589427.242,1735335.431,1664427.242,1585335.431,1664427.242,1660335.431,1814427.242,1660335.431,1514427.242,1810335.431,1664427.242,1510335.431,1664427.242
143,KAKQ,1740331.22,1702943.733,-76.1864807537939,36.7331915664183,1740331.22,1777943.733,1740331.22,1627943.733,1815331.22,1702943.733,1665331.22,1702943.733,1740331.22,1852943.733,1740331.22,1552943.733,1890331.22,1702943.733,1590331.22,1702943.733
144,KAKQ,1618856.133,1777013.908,-77.3701306172293,37.5985172989737,1618856.133,1852013.908,1618856.133,1702013.908,1693856.133,1777013.908,1543856.133,1777013.908,1618856.133,1927013.908,1618856.133,1627013.908,1768856.133,1777013.908,1468856.133,1777013.908
145,KAKQ,1630707.361,1649613.207,-77.5186895232774,36.4625902126318,1630707.361,1724613.207,1630707.361,1574613.207,1705707.361,1649613.207,1555707.361,1649613.207,1630707.361,1799613.207,1630707.361,1499613.207,1780707.361,1649613.207,1480707.361,1649613.207
146,KAKQ,1692926.308,1708869.347,-76.6977585954952,36.8714285550947,1692926.308,1783869.347,1692926.308,1633869.347,1767926.308,1708869.347,1617926.308,1708869.347,1692926.308,1858869.347,1692926.308,1558869.347,1842926.308,1708869.347,1542926.308,1708869.347
147,KAKQ,1687000.694,1738497.417,-76.6957962490105,37.1410807804182,1687000.694,1813497.417,1687000.694,1663497.417,1762000.694,1738497.417,1612000.694,1738497.417,1687000.694,1888497.417,1687000.694,1588497.417,1837000.694,1738497.417,1537000.694,1738497.417
148,KAKQ,1630707.361,1708869.347,-77.3888317465067,36.9814647842618,1630707.361,1783869.347,1630707.361,1633869.347,1705707.361,1708869.347,1555707.361,1708869.347,1630707.361,1858869.347,1630707.361,1558869.347,1780707.361,1708869.347,1480707.361,1708869.347
149,KAKQ,1601079.291,1705906.54,-77.7250466725188,37.0065137167167,1601079.291,1780906.54,1601079.291,1630906.54,1676079.291,1705906.54,1526079.291,1705906.54,1601079.291,1855906.54,1601079.291,1555906.54,1751079.291,1705906.54,1451079.291,1705906.54
150,KAKQ,1692926.308,1667390.049,-76.7920464465586,36.5087564659262,1692926.308,1742390.049,1692926.308,1592390.049,1767926.308,1667390.049,1617926.308,1667390.049,1692926.308,1817390.049,1692926.308,1517390.049,1842926.308,1667390.049,1542926.308,1667390.049
151,KAKQ,1642558.589,1697018.119,-77.2833333900541,36.8570861767257,1642558.589,1772018.119,1642558.589,1622018.119,1717558.589,1697018.119,1567558.589,1697018.119,1642558.589,1847018.119,1642558.589,1547018.119,1792558.589,1697018.119,1492558.589,1697018.119
152,KAKQ,1607004.905,1688129.698,-77.6976673653876,36.8406697131417,1607004.905,1763129.698,1607004.905,1613129.698,1682004.905,1688129.698,1532004.905,1688129.698,1607004.905,1838129.698,1607004.905,1538129.698,1757004.905,1688129.698,1457004.905,1688129.698
153,KAKQ,1710703.15,1729608.996,-76.4527409602719,37.0204705502303,1710703.15,1804608.996,1710703.15,1654608.996,1785703.15,1729608.996,1635703.15,1729608.996,1710703.15,1879608.996,1710703.15,1579608.996,1860703.15,1729608.996,1560703.15,1729608.996
154,KAKQ,1704777.536,1661464.435,-76.6747332989749,36.4356388399009,1704777.536,1736464.435,1704777.536,1586464.435,1779777.536,1661464.435,1629777.536,1661464.435,1704777.536,1811464.435,1704777.536,1511464.435,1854777.536,1661464.435,1554777.536,1661464.435
155,KAKQ,1592190.87,1682204.084,-77.8750190192309,36.8139357211301,1592190.87,1757204.084,1592190.87,1607204.084,1667190.87,1682204.084,1517190.87,1682204.084,1592190.87,1832204.084,1592190.87,1532204.084,1742190.87,1682204.084,1442190.87,1682204.084
156,KAKQ,1672186.659,1702943.733,-76.9412632381496,36.856721333999,1672186.659,1777943.733,1672186.659,1627943.733,1747186.659,1702943.733,1597186.659,1702943.733,1672186.659,1852943.733,1672186.659,1552943.733,1822186.659,1702943.733,1522186.659,1702943.733
157,KAKQ,1698851.922,1744423.031,-76.550238997986,37.1714506920911,1698851.922,1819423.031,1698851.922,1669423.031,1773851.922,1744423.031,1623851.922,1744423.031,1698851.922,1894423.031,1698851.922,1594423.031,1848851.922,1744423.031,1548851.922,1744423.031
158,KAKQ,1636632.975,1762199.873,-77.2041089131756,37.4378540622486,1636632.975,1837199.873,1636632.975,1687199.873,1711632.975,1762199.873,1561632.975,1762199.873,1636632.975,1912199.873,1636632.975,1612199.873,1786632.975,1762199.873,1486632.975,1762199.873
159,KAKQ,1719591.571,1711832.154,-76.3953449085401,36.8489419637363,1719591.571,1786832.154,1719591.571,1636832.154,1794591.571,1711832.154,1644591.571,1711832.154,1719591.571,1861832.154,1719591.571,1561832.154,1869591.571,1711832.154,1569591.571,1711832.154
160,KAKQ,1698851.922,1759237.066,-76.5159501389181,37.3008842704403,1698851.922,1834237.066,1698851.922,1684237.066,1773851.922,1759237.066,1623851.922,1759237.066,1698851.922,1909237.066,1698851.922,1609237.066,1848851.922,1759237.066,1548851.922,1759237.066
161,KAKQ,1675149.466,1723683.382,-76.8614317526559,37.0328166926649,1675149.466,1798683.382,1675149.466,1648683.382,1750149.466,1723683.382,1600149.466,1723683.382,1675149.466,1873683.382,1675149.466,1573683.382,1825149.466,1723683.382,1525149.466,1723683.382
162,KAKQ,1648484.203,1708869.347,-77.1911754030912,36.9504304414756,1648484.203,1783869.347,1648484.203,1633869.347,1723484.203,1708869.347,1573484.203,1708869.347,1648484.203,1858869.347,1648484.203,1558869.347,1798484.203,1708869.347,1498484.203,1708869.347
163,KAKQ,1639595.782,1667390.049,-77.3815305568959,36.6028777341479,1639595.782,1742390.049,1639595.782,1592390.049,1714595.782,1667390.049,1564595.782,1667390.049,1639595.782,1817390.049,1639595.782,1517390.049,1789595.782,1667390.049,1489595.782,1667390.049
164,KAKQ,1612930.519,1688129.698,-77.6318453057804,36.8305289053516,1612930.519,1763129.698,1612930.519,1613129.698,1687930.519,1688129.698,1537930.519,1688129.698,1612930.519,1838129.698,1612930.519,1538129.698,1762930.519,1688129.698,1462930.519,1688129.698
165,KAKQ,1666261.045,1774051.101,-76.8458323613339,37.4890659908695,1666261.045,1849051.101,1666261.045,1699051.101,1741261.045,1774051.101,1591261.045,1774051.101,1666261.045,1924051.101,1666261.045,1624051.101,1816261.045,1774051.101,1516261.045,1774051.101
166,KAKQ,1666261.045,1732571.803,-76.9401809239944,37.126378407795,1666261.045,1807571.803,1666261.045,1657571.803,1741261.045,1732571.803,1591261.045,1732571.803,1666261.045,1882571.803,1666261.045,1582571.803,1816261.045,1732571.803,1516261.045,1732571.803
167,KAKQ,1642558.589,1753311.452,-77.157799620519,37.3496875612323,1642558.589,1828311.452,1642558.589,1678311.452,1717558.589,1753311.452,1567558.589,1753311.452,1642558.589,1903311.452,1642558.589,1603311.452,1792558.589,1753311.452,1492558.589,1753311.452
168,KAKQ,1598116.484,1756274.259,-77.6483809050993,37.452730946732,1598116.484,1831274.259,1598116.484,1681274.259,1673116.484,1756274.259,1523116.484,1756274.259,1598116.484,1906274.259,1598116.484,1606274.259,1748116.484,1756274.259,1448116.484,1756274.259
169,KAKQ,1663298.238,1697018.119,-77.0531843833183,36.8206447217937,1663298.238,1772018.119,1663298.238,1622018.119,1738298.238,1697018.119,1588298.238,1697018.119,1663298.238,1847018.119,1663298.238,1547018.119,1813298.238,1697018.119,1513298.238,1697018.119
170,KAKQ,1663298.238,1661464.435,-77.1325351680501,36.5095471318764,1663298.238,1736464.435,1663298.238,1586464.435,1738298.238,1661464.435,1588298.238,1661464.435,1663298.238,1811464.435,1663298.238,1511464.435,1813298.238,1661464.435,1513298.238,1661464.435
171,KAKQ,1663298.238,1667390.049,-77.1193556167567,36.5614040831378,1663298.238,1742390.049,1663298.238,1592390.049,1738298.238,1667390.049,1588298.238,1667390.049,1663298.238,1817390.049,1663298.238,1517390.049,1813298.238,1667390.049,1513298.238,1667390.049
172,KAKQ,1716628.764,1661464.435,-76.5440986767265,36.4142007723037,1716628.764,1736464.435,1716628.764,1586464.435,1791628.764,1661464.435,1641628.764,1661464.435,1716628.764,1811464.435,1716628.764,1511464.435,1866628.764,1661464.435,1566628.764,1661464.435
173,KAKQ,1645521.396,1679241.277,-77.2898066653341,36.6963092874666,1645521.396,1754241.277,1645521.396,1604241.277,1720521.396,1679241.277,1570521.396,1679241.277,1645521.396,1829241.277,1645521.396,1529241.277,1795521.396,1679241.277,1495521.396,1679241.277
174,KAKQ,1666261.045,1777013.908,-76.8390579087724,37.5149677360955,1666261.045,1852013.908,1666261.045,1702013.908,1741261.045,1777013.908,1591261.045,1777013.908,1666261.045,1927013.908,1666261.045,1627013.908,1816261.045,1777013.908,1516261.045,1777013.908
175,KAKQ,1710703.15,1691092.505,-76.5415964670506,36.6839131782968,1710703.15,1766092.505,1710703.15,1616092.505,1785703.15,1691092.505,1635703.15,1691092.505,1710703.15,1841092.505,1710703.15,1541092.505,1860703.15,1691092.505,1560703.15,1691092.505
